Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Order_DateTime,Pickup_DateTime,Pickup_Delay_Min,Distance_Km
wjpk251116710,38,4.3,12.978453,77.643685,12.988453,77.653685,2022-03-01,11:20:00,11:25:00,Fog,High,van,Metropolitian,185,Books,2022-03-01 11:20:00,2022-03-01 11:25:00,5.0,1.5525629397905474
ymja443550626,38,4.9,19.120083,72.907385,19.170083,72.957385,2022-03-09,20:00:00,20:05:00,Windy,Jam,motorcycle,Metropolitian,235,Snacks,2022-03-09 20:00:00,2022-03-09 20:05:00,5.0,7.648322354566716
fxhe535112204,37,4.4,23.357804,85.325146,23.487804,85.455146,2022-03-14,23:35:00,23:50:00,Fog,Low,motorcycle,Metropolitian,220,Apparel,2022-03-14 23:35:00,2022-03-14 23:50:00,15.0,19.61873934880106
qmzk801359166,32,4.6,12.981615,80.231598,13.011615,80.261598,2022-03-13,21:55:00,22:05:00,Sunny,Jam,motorcycle,Urban,120,Jewelry,2022-03-13 21:55:00,2022-03-13 22:05:00,10.0,4.657568579194856
ctmw261279101,38,4.6,26.913987,75.752891,26.973987,75.812891,2022-03-11,00:00:00,00:05:00,Fog,Low,van,Metropolitian,75,Clothing,2022-03-11 00:00:00,2022-03-11 00:05:00,5.0,8.937788557677608
qdbl515347652,33,4.5,18.543626,73.905101,18.623626,73.985101,2022-03-14,22:30:00,22:35:00,Sandstorms,Low,motorcycle,Urban,140,Outdoors,2022-03-14 22:30:00,2022-03-14 22:35:00,5.0,12.256687342592544
rdfj079101370,20,5.0,11.001753,76.986241,11.111753,77.096241,2022-03-10,22:10:00,22:25:00,Cloudy,Low,van,Urban,140,Jewelry,2022-03-10 22:10:00,2022-03-10 22:25:00,15.0,17.138077427627362
ksev165764370,20,4.8,26.914142,75.805704,26.954142,75.845704,2022-03-05,16:55:00,17:00:00,Cloudy,Medium,motorcycle,Metropolitian,100,Snacks,2022-03-05 16:55:00,2022-03-05 17:00:00,5.0,5.958756242189132
zrfb196199495,36,4.7,26.913483,75.803139,26.993483,75.883139,2022-03-25,19:25:00,19:40:00,Stormy,Jam,van,Metropolitian,125,Jewelry,2022-03-25 19:25:00,2022-03-25 19:40:00,15.0,11.91660643888762
rolf775082560,21,5.0,15.498603,73.826911,15.588603,73.916911,2022-02-16,21:50:00,22:05:00,Windy,Jam,scooter,Metropolitian,90,Shoes,2022-02-16 21:50:00,2022-02-16 22:05:00,15.0,13.896406271445391
ytul609480135,29,4.6,19.1093,72.825451,19.1793,72.895451,2022-03-25,18:45:00,18:55:00,Fog,Medium,motorcycle,Metropolitian,160,Pet Supplies,2022-03-25 18:45:00,2022-03-25 18:55:00,10.0,10.707675026485889
nqro604328231,33,4.6,17.450851,78.379347,17.580851,78.509347,2022-03-14,23:20:00,23:35:00,Sandstorms,Low,motorcycle,Metropolitian,105,Jewelry,2022-03-14 23:20:00,2022-03-14 23:35:00,15.0,19.97462742500754
aazn737952952,31,4.7,18.539299,73.897902,18.569299,73.927902,2022-03-01,23:50:00,00:00:00,Cloudy,Low,scooter,Urban,90,Skincare,2022-03-01 23:50:00,2022-03-02 00:00:00,10.0,4.5966320417596735
ecdj272605091,32,4.8,23.374878,85.335739,23.404878,85.365739,2022-03-09,17:50:00,17:55:00,Windy,Medium,motorcycle,Metropolitian,150,Kitchen,2022-03-09 17:50:00,2022-03-09 17:55:00,5.0,4.527917012951369
twvb324939360,39,4.5,18.546947,73.900626,18.566947,73.920626,2022-03-17,11:30:00,11:40:00,Sunny,High,motorcycle,Metropolitian,95,Cosmetics,2022-03-17 11:30:00,2022-03-17 11:40:00,10.0,3.0643988720550097
tnwb220497997,22,4.9,17.450851,78.379347,17.460851,78.389347,2022-04-05,11:50:00,12:05:00,Cloudy,High,scooter,Metropolitian,150,Electronics,2022-04-05 11:50:00,2022-04-05 12:05:00,15.0,1.5367515001851497
wync788461269,28,4.9,11.025083,77.015393,11.105083,77.095393,2022-03-16,20:15:00,20:25:00,Fog,Jam,motorcycle,Metropolitian,155,Outdoors,2022-03-16 20:15:00,2022-03-16 20:25:00,10.0,12.463883024166929
yvdy289011095,32,4.6,26.483672,80.320708,26.503672,80.340708,2022-02-13,11:55:00,12:00:00,Sandstorms,High,scooter,Metropolitian,125,Kitchen,2022-02-13 11:55:00,2022-02-13 12:00:00,5.0,2.9844980913133248
esjb872223468,39,4.8,12.914264,77.6784,13.004264,77.7684,2022-03-06,19:25:00,19:35:00,Stormy,Jam,motorcycle,Metropolitian,190,Jewelry,2022-03-06 19:25:00,2022-03-06 19:35:00,10.0,13.973727486522742
nzvd906925631,38,4.7,22.751857,75.866699,22.811857,75.926699,2022-03-24,21:35:00,21:45:00,Windy,Jam,van,Metropolitian,150,Books,2022-03-24 21:35:00,2022-03-24 21:45:00,10.0,9.074628631820477
bsqk265680919,32,4.6,19.131141,72.813074,19.201141,72.883074,2022-03-31,17:45:00,17:55:00,Sandstorms,Medium,motorcycle,Metropolitian,185,Clothing,2022-03-31 17:45:00,2022-03-31 17:55:00,10.0,10.707006464770876
wmer117649955,37,4.8,26.910262,75.783013,27.050262,75.923013,2022-03-08,22:10:00,22:20:00,Windy,Low,motorcycle,Metropolitian,135,Books,2022-03-08 22:10:00,2022-03-08 22:20:00,10.0,20.851862908260987
wyve798721282,33,4.9,15.561295,73.749478,15.611295,73.799478,2022-02-17,18:15:00,18:20:00,Sandstorms,Medium,motorcycle,Metropolitian,145,Sports,2022-02-17 18:15:00,2022-02-17 18:20:00,5.0,7.71945484665452
efeg240565729,29,4.7,12.972793,80.249982,13.012793,80.289982,2022-03-28,13:20:00,13:35:00,Stormy,High,motorcycle,Metropolitian,195,Outdoors,2022-03-28 13:20:00,2022-03-28 13:35:00,15.0,6.210137965623703
zotm397801844,29,4.5,26.892312,75.806896,27.032312,75.946896,2022-03-29,22:15:00,22:20:00,Fog,Low,motorcycle,Urban,120,Sports,2022-03-29 22:15:00,2022-03-29 22:20:00,5.0,20.85246332426502
ppqj828384088,27,4.8,23.357804,85.325146,23.407804,85.375146,2022-03-01,19:00:00,19:05:00,Sunny,Medium,scooter,Metropolitian,95,Apparel,2022-03-01 19:00:00,2022-03-01 19:05:00,5.0,7.546712474612291
gtqm466367978,28,4.9,22.728163,75.884212,22.778163,75.934212,2022-03-30,17:35:00,17:40:00,Cloudy,Medium,motorcycle,Metropolitian,85,Pet Supplies,2022-03-30 17:35:00,2022-03-30 17:40:00,5.0,7.562921044749852
mrdg183916741,31,4.8,19.874733,75.353942,19.884733,75.363942,2022-02-15,11:00:00,11:05:00,Sunny,Low,scooter,Urban,55,Books,2022-02-15 11:00:00,2022-02-15 11:05:00,5.0,1.526398191491816
wxpi352725051,20,2.5,17.433809,78.386744,17.563809,78.516744,2022-03-18,23:55:00,00:10:00,Sunny,Low,scooter,Metropolitian,215,Books,2022-03-18 23:55:00,2022-03-19 00:10:00,15.0,19.97552008622187
xsuc749889780,27,4.5,13.049645,80.242268,13.179645,80.372268,2022-03-10,18:45:00,19:00:00,Sandstorms,Medium,motorcycle,Urban,80,Home,2022-03-10 18:45:00,2022-03-10 19:00:00,15.0,20.178100872930706
gtba871485612,29,4.5,22.5491,88.400467,22.5891,88.440467,2022-02-13,13:25:00,13:30:00,Windy,High,motorcycle,Metropolitian,90,Shoes,2022-02-13 13:25:00,2022-02-13 13:30:00,5.0,6.054070281086299
kjed097017426,34,5.0,17.455894,78.375467,17.465894,78.385467,2022-04-01,11:35:00,11:40:00,Sandstorms,High,motorcycle,Metropolitian,165,Books,2022-04-01 11:35:00,2022-04-01 11:40:00,5.0,1.5367312329657885
wtxa425781396,37,4.6,11.02091,76.940432,11.07091,76.990432,2022-03-09,18:10:00,18:25:00,Windy,Medium,motorcycle,Metropolitian,150,Outdoors,2022-03-09 18:10:00,2022-03-09 18:25:00,15.0,7.79017700382207
nhmh602995173,24,4.6,23.353783,85.326967,23.483783,85.456967,2022-03-02,21:25:00,21:30:00,Fog,Jam,scooter,Urban,190,Clothing,2022-03-02 21:25:00,2022-03-02 21:30:00,5.0,19.619011975960976
tspl270546782,27,4.8,23.39925,85.390464,23.47925,85.470464,2022-03-27,18:40:00,18:45:00,Sandstorms,Medium,scooter,Metropolitian,125,Toys,2022-03-27 18:40:00,2022-03-27 18:45:00,5.0,12.072385194581768
xtxf499661170,32,4.6,12.986047,80.218114,13.076047,80.308114,2022-04-06,23:55:00,00:05:00,Fog,Low,motorcycle,Other,215,Books,2022-04-06 23:55:00,2022-04-07 00:05:00,10.0,13.971759900424404
xtqy748494351,28,4.6,26.469003,80.316344,26.539003,80.386344,2022-02-18,23:55:00,00:00:00,Fog,Low,motorcycle,Urban,120,Apparel,2022-02-18 23:55:00,2022-02-19 00:00:00,5.0,10.445325203576813
kcla849398035,28,5.0,17.450851,78.379347,17.510851,78.439347,2022-03-01,21:40:00,21:55:00,Windy,Jam,motorcycle,Metropolitian,85,Toys,2022-03-01 21:40:00,2022-03-01 21:55:00,15.0,9.219905581617374
eleu714010991,35,4.8,11.02091,76.940432,11.05091,76.970432,2022-03-03,18:25:00,18:40:00,Sunny,Medium,motorcycle,Metropolitian,100,Snacks,2022-03-03 18:25:00,2022-03-03 18:40:00,15.0,4.674184358398579
hgnv075721858,26,4.9,22.725835,75.887648,22.855835,76.017648,2022-03-25,18:10:00,18:25:00,Sunny,Medium,motorcycle,Urban,75,Electronics,2022-03-25 18:10:00,2022-03-25 18:25:00,15.0,19.661098170299503
lqho431780551,36,4.6,13.02978,80.208812,13.05978,80.238812,2022-03-17,18:40:00,18:50:00,Cloudy,Medium,motorcycle,Metropolitian,140,Home,2022-03-17 18:40:00,2022-03-17 18:50:00,10.0,4.657127681974944
zjgh066097748,37,4.6,22.753659,75.903365,22.863659,76.013365,2022-03-18,21:55:00,22:00:00,Sunny,Jam,van,Metropolitian,135,Electronics,2022-03-18 21:55:00,2022-03-18 22:00:00,5.0,16.635315203255878
tuxj270012761,25,4.6,17.45971,78.368855,17.50971,78.418855,2022-03-30,18:35:00,18:50:00,Sandstorms,Medium,motorcycle,Metropolitian,130,Outdoors,2022-03-30 18:35:00,2022-03-30 18:50:00,15.0,7.6831770783541575
oieh239035364,35,4.6,23.184992,77.417227,23.294992,77.527227,2022-02-12,18:30:00,18:40:00,Cloudy,Medium,motorcycle,Metropolitian,180,Pet Supplies,2022-02-12 18:30:00,2022-02-12 18:40:00,10.0,16.61092648528088
airk705743135,25,4.6,19.12663,72.829976,19.20663,72.909976,2022-03-27,23:35:00,23:45:00,Windy,Low,motorcycle,Urban,70,Home,2022-03-27 23:35:00,2022-03-27 23:45:00,10.0,12.236561539555195
gdrk265926256,24,4.9,27.163303,78.057044,27.183303,78.077044,2022-02-11,09:00:00,09:05:00,Sandstorms,Low,scooter,Metropolitian,80,Kitchen,2022-02-11 09:00:00,2022-02-11 09:05:00,5.0,2.976570182999617
stjj961635623,25,4.7,23.351058,85.325731,23.381058,85.355731,2022-03-21,18:00:00,18:15:00,Cloudy,Medium,motorcycle,Metropolitian,110,Jewelry,2022-03-21 18:00:00,2022-03-21 18:15:00,15.0,4.528289130579362
kkho378389637,23,5.0,17.451976,78.385883,17.471976,78.405883,2022-04-03,11:10:00,11:15:00,Sunny,High,scooter,Urban,70,Apparel,2022-04-03 11:10:00,2022-04-03 11:15:00,5.0,3.0734537599374083
kxqf101800161,24,4.9,11.003681,76.975525,11.063681,77.035525,2022-03-07,23:25:00,23:30:00,Stormy,Low,van,Urban,85,Clothing,2022-03-07 23:25:00,2022-03-07 23:30:00,5.0,9.34840333533469
yano766261325,35,4.7,19.22384,72.841347,19.27384,72.891347,2022-03-19,17:35:00,17:40:00,Cloudy,Medium,van,Other,75,Outdoors,2022-03-19 17:35:00,2022-03-19 17:40:00,5.0,7.646049300624619
cdjf356575860,21,4.6,22.307898,73.167788,22.367898,73.227788,2022-03-26,17:50:00,18:05:00,Windy,Medium,motorcycle,Urban,100,Apparel,2022-03-26 17:50:00,2022-03-26 18:05:00,15.0,9.08808409216373
vhpk240815076,21,5.0,21.183434,72.814492,21.263434,72.894492,2022-03-12,22:00:00,22:05:00,Sandstorms,Jam,motorcycle,Metropolitian,140,Jewelry,2022-03-12 22:00:00,2022-03-12 22:05:00,5.0,12.161131350319085
nbdt525518092,37,4.8,25.450377,81.834236,25.470377,81.854236,2022-02-15,10:00:00,10:10:00,Sunny,Low,scooter,Metropolitian,90,Sports,2022-02-15 10:00:00,2022-02-15 10:10:00,10.0,2.996242008148186
igfx402803138,38,4.1,26.463504,80.372929,26.533504,80.442929,2022-02-16,19:55:00,20:00:00,Sandstorms,Jam,motorcycle,Metropolitian,250,Skincare,2022-02-16 19:55:00,2022-02-16 20:00:00,5.0,10.445547500579528
uafv042200407,33,4.9,17.41233,78.449654,17.49233,78.529654,2022-03-14,23:00:00,23:15:00,Windy,Low,motorcycle,Urban,90,Cosmetics,2022-03-14 23:00:00,2022-03-14 23:15:00,15.0,12.294124530423833
kjoy052193677,26,4.5,12.975996,80.221898,13.065996,80.311898,2022-03-06,19:30:00,19:35:00,Windy,Jam,scooter,Urban,85,Sports,2022-03-06 19:30:00,2022-03-06 19:35:00,5.0,13.97203602578282
moql695975380,25,4.8,19.178321,72.834715,19.258321,72.914715,2022-03-14,23:15:00,23:20:00,Cloudy,Low,scooter,Metropolitian,105,Outdoors,2022-03-14 23:15:00,2022-03-14 23:20:00,5.0,12.234750048931101
cnha846875587,35,4.5,18.636215,73.751081,18.706215,73.821081,2022-03-31,22:55:00,23:05:00,Windy,Low,van,Urban,135,Clothing,2022-03-31 22:55:00,2022-03-31 23:05:00,10.0,10.721987300670905
ilik524489306,29,4.9,13.054347,80.257221,13.184347,80.387221,2022-03-06,23:20:00,23:35:00,Sandstorms,Low,motorcycle,Urban,105,Clothing,2022-03-06 23:20:00,2022-03-06 23:35:00,15.0,20.177913041347885
sgbx964391226,29,4.9,18.994049,72.825203,19.054049,72.885203,2022-03-28,17:30:00,17:45:00,Windy,Medium,motorcycle,Metropolitian,145,Jewelry,2022-03-28 17:30:00,2022-03-28 17:45:00,15.0,9.181151801247479
dmlb392137609,25,4.5,22.310329,73.169083,22.370329,73.229083,2022-03-09,21:35:00,21:40:00,Sunny,Jam,motorcycle,Metropolitian,55,Cosmetics,2022-03-09 21:35:00,2022-03-09 21:40:00,5.0,9.088011034370902
iidu252906442,31,4.9,11.003669,76.976494,11.023669,76.996494,2022-03-28,11:35:00,11:40:00,Sunny,High,van,Metropolitian,105,Pet Supplies,2022-03-28 11:35:00,2022-03-28 11:40:00,5.0,3.1162385581766157
twzc159161410,26,4.1,13.026286,80.275235,13.086286,80.335235,2022-04-01,23:25:00,23:40:00,Stormy,Low,motorcycle,Urban,110,Electronics,2022-04-01 23:25:00,2022-04-01 23:40:00,15.0,9.314044064891256
ahpw889747350,22,4.7,12.906229,77.596791,12.946229,77.636791,2022-03-30,14:30:00,14:40:00,Fog,High,motorcycle,Metropolitian,130,Toys,2022-03-30 14:30:00,2022-03-30 14:40:00,10.0,6.210946741811576
dqwj529709333,26,4.7,23.374878,85.335739,23.454878,85.415739,2022-03-12,18:35:00,18:45:00,Sandstorms,Medium,scooter,Metropolitian,115,Toys,2022-03-12 18:35:00,2022-03-12 18:45:00,10.0,12.073402311815487
pjyz815469689,29,4.6,21.186608,72.794136,21.256608,72.864136,2022-04-02,21:20:00,21:25:00,Cloudy,Jam,van,Metropolitian,150,Shoes,2022-04-02 21:20:00,2022-04-02 21:25:00,5.0,10.64105130998603
bssa512198308,33,4.5,12.972532,77.608179,13.022532,77.658179,2022-03-15,21:00:00,21:15:00,Sunny,Jam,van,Metropolitian,110,Jewelry,2022-03-15 21:00:00,2022-03-15 21:15:00,15.0,7.76260023979046
pbnw436480858,22,4.7,22.75004,75.902847,22.88004,76.032847,2022-04-02,23:15:00,23:25:00,Fog,Low,motorcycle,Urban,140,Apparel,2022-04-02 23:15:00,2022-04-02 23:25:00,10.0,19.659494006264435
kbhy965593154,29,4.9,13.02978,80.208812,13.05978,80.238812,2022-03-15,18:20:00,18:30:00,Stormy,Medium,motorcycle,Metropolitian,130,Cosmetics,2022-03-15 18:20:00,2022-03-15 18:30:00,10.0,4.657127681974944
ipth625568658,24,4.8,13.086438,80.220672,13.176438,80.310672,2022-03-20,17:25:00,17:35:00,Sandstorms,Medium,scooter,Metropolitian,115,Apparel,2022-03-20 17:25:00,2022-03-20 17:35:00,10.0,13.968990746014814
mhnq894221044,37,4.7,18.533811,73.899315,18.543811,73.909315,2022-03-28,10:15:00,10:25:00,Fog,Low,motorcycle,Metropolitian,90,Snacks,2022-03-28 10:15:00,2022-03-28 10:25:00,10.0,1.5322764695191087
xdlg182205237,27,4.8,26.471529,80.313458,26.601529,80.443458,2022-02-18,17:35:00,17:50:00,Sandstorms,Medium,scooter,Metropolitian,85,Kitchen,2022-02-18 17:35:00,2022-02-18 17:50:00,15.0,19.39601524539439
kohn971192560,25,4.6,26.956431,75.776649,27.086431,75.906649,2022-03-31,21:50:00,22:05:00,Cloudy,Jam,motorcycle,Metropolitian,38,Grocery,2022-03-31 21:50:00,2022-03-31 22:05:00,15.0,19.359307695551315
ypjt848394023,34,4.7,22.651847,75.881991,22.721847,75.951991,2022-04-06,17:20:00,17:30:00,Fog,Medium,motorcycle,Metropolitian,215,Sports,2022-04-06 17:20:00,2022-04-06 17:30:00,10.0,10.590448391072377
wcpa418499031,28,4.6,26.766536,75.837333,26.826536,75.897333,2022-04-01,21:25:00,21:35:00,Windy,Jam,scooter,Metropolitian,55,Apparel,2022-04-01 21:25:00,2022-04-01 21:35:00,10.0,8.942954308598857
bqid480406898,25,4.6,11.021278,76.995017,11.131278,77.105017,2022-03-12,19:35:00,19:45:00,Sandstorms,Jam,motorcycle,Metropolitian,140,Home,2022-03-12 19:35:00,2022-03-12 19:45:00,10.0,17.13751702264012
sqdn998740185,28,4.9,12.972532,77.608179,13.022532,77.658179,2022-03-03,19:45:00,19:55:00,Sandstorms,Jam,scooter,Metropolitian,85,Clothing,2022-03-03 19:45:00,2022-03-03 19:55:00,10.0,7.76260023979046
duwh849295111,24,4.6,19.131141,72.813074,19.21114,72.893074,2022-03-29,19:50:00,20:05:00,Cloudy,Jam,motorcycle,Urban,245,Shoes,2022-03-29 19:50:00,2022-03-29 20:05:00,15.0,12.23632280989138
htug427811289,33,5.0,23.218998,77.373573,23.228998,77.383573,2022-02-17,10:00:00,10:15:00,Fog,Low,motorcycle,Metropolitian,105,Skincare,2022-02-17 10:00:00,2022-02-17 10:15:00,15.0,1.5101672504862222
nunp088399200,35,4.7,26.914142,75.805704,26.934142,75.825704,2022-03-13,10:45:00,11:00:00,Cloudy,Low,scooter,Urban,90,Shoes,2022-03-13 10:45:00,2022-03-13 11:00:00,15.0,2.9794951426842973
ickk104874458,32,4.7,27.160832,78.011608,27.210832,78.061608,2022-02-11,17:55:00,18:10:00,Windy,Medium,motorcycle,Metropolitian,140,Skincare,2022-02-11 17:55:00,2022-02-11 18:10:00,15.0,7.441056176509003
qkng540588833,23,2.6,30.885915,75.788259,30.995915,75.898259,2022-02-12,23:25:00,23:40:00,Sunny,Low,scooter,Metropolitian,215,Skincare,2022-02-12 23:25:00,2022-02-12 23:40:00,15.0,16.1141774821139
pzgk212590209,26,4.0,22.31279,73.170283,22.34279,73.200283,2022-04-05,21:40:00,21:45:00,Fog,Jam,motorcycle,Metropolitian,165,Cosmetics,2022-04-05 21:40:00,2022-04-05 21:45:00,5.0,4.5441940135013885
wgkd595087168,36,4.6,22.745049,75.892471,22.785049,75.932471,2022-04-03,15:20:00,15:35:00,Cloudy,Medium,motorcycle,Urban,125,Cosmetics,2022-04-03 15:20:00,2022-04-03 15:35:00,15.0,6.050094908857793
lmxn002468658,20,4.3,11.021278,76.995017,11.031278,77.005017,2022-03-26,08:20:00,08:25:00,Stormy,Low,motorcycle,Metropolitian,120,Jewelry,2022-03-26 08:20:00,2022-03-26 08:25:00,5.0,1.558086516247252
lxop126840206,24,4.7,22.651847,75.881991,22.721847,75.951991,2022-03-25,21:10:00,21:20:00,Sunny,Jam,scooter,Urban,115,Jewelry,2022-03-25 21:10:00,2022-03-25 21:20:00,10.0,10.590448391072377
osms416384924,32,4.9,22.310329,73.169083,22.370329,73.229083,2022-03-30,21:25:00,21:40:00,Fog,Jam,van,Urban,135,Toys,2022-03-30 21:25:00,2022-03-30 21:40:00,15.0,9.088011034370902
bchp683452298,35,4.5,12.323978,76.627961,12.333978,76.637961,2022-04-01,11:00:00,11:10:00,Stormy,Low,motorcycle,Metropolitian,110,Jewelry,2022-04-01 11:00:00,2022-04-01 11:10:00,10.0,1.5545063790422489
eqkn117175350,25,4.9,22.695207,75.866059,22.745207,75.916059,2022-03-19,23:10:00,23:25:00,Stormy,Low,scooter,Metropolitian,95,Snacks,2022-03-19 23:10:00,2022-03-19 23:25:00,15.0,7.563759001970448
ljpj528376472,39,5.0,11.001753,76.986241,11.091753,77.076241,2022-03-20,22:25:00,22:40:00,Stormy,Low,motorcycle,Metropolitian,135,Clothing,2022-03-20 22:25:00,2022-03-20 22:40:00,15.0,14.022298282478662
kvqt411182558,35,4.9,19.120083,72.907385,19.250083,73.037385,2022-03-08,18:10:00,18:25:00,Windy,Medium,motorcycle,Metropolitian,215,Books,2022-03-08 18:10:00,2022-03-08 18:25:00,15.0,19.883360631546168
wzor461345857,30,4.9,23.235123,77.398886,23.255123,77.418886,2022-02-17,09:40:00,09:50:00,Sunny,Low,scooter,Metropolitian,60,Skincare,2022-02-17 09:40:00,2022-02-17 09:50:00,10.0,3.0201156277954664
fppf827639521,32,4.0,26.911378,75.789034,27.051378,75.929034,2022-03-29,19:45:00,19:50:00,Stormy,Jam,motorcycle,Metropolitian,255,Pet Supplies,2022-03-29 19:45:00,2022-03-29 19:50:00,5.0,20.851771383104897
jzua192808217,35,4.2,12.299524,76.64262,12.369524,76.71262,2022-03-16,20:15:00,20:20:00,Stormy,Jam,motorcycle,Metropolitian,220,Pet Supplies,2022-03-16 20:15:00,2022-03-16 20:20:00,5.0,10.881431823102693
qbte083425691,23,4.9,17.426228,78.407495,17.466228,78.447495,2022-03-09,12:35:00,12:40:00,Sandstorms,High,scooter,Urban,65,Skincare,2022-03-09 12:35:00,2022-03-09 12:40:00,5.0,6.147160558529806
iyif048654892,29,4.6,19.254567,72.848923,19.264567,72.858923,2022-03-03,12:00:00,12:15:00,Stormy,High,motorcycle,Metropolitian,100,Shoes,2022-03-03 12:00:00,2022-03-03 12:15:00,15.0,1.529162766029935
llow419157478,23,4.9,11.003681,76.975525,11.083681,77.055525,2022-03-20,19:40:00,19:45:00,Sandstorms,Jam,motorcycle,Metropolitian,95,Jewelry,2022-03-20 19:40:00,2022-03-20 19:45:00,5.0,12.464329297636855
cucg223916129,26,4.0,26.911378,75.789034,27.051378,75.929034,2022-03-08,22:00:00,22:10:00,Cloudy,Jam,motorcycle,Urban,215,Clothing,2022-03-08 22:00:00,2022-03-08 22:10:00,10.0,20.851771383104897
jycy734082027,31,4.7,26.471617,80.313564,26.491617,80.333564,2022-02-13,10:00:00,10:05:00,Windy,Low,scooter,Metropolitian,130,Sports,2022-02-13 10:00:00,2022-02-13 10:05:00,5.0,2.984637269285578
xidr027765496,22,4.8,22.533662,88.366217,22.593662,88.426217,2022-02-13,19:25:00,19:40:00,Sandstorms,Jam,motorcycle,Metropolitian,130,Toys,2022-02-13 19:25:00,2022-02-13 19:40:00,15.0,9.081270101190814
xwbp931682713,30,4.7,22.728163,75.884212,22.738163,75.894212,2022-03-05,10:10:00,10:15:00,Stormy,Low,van,Metropolitian,140,Books,2022-03-05 10:10:00,2022-03-05 10:15:00,5.0,1.5126859754650717
dwpi800871102,24,4.5,11.000762,76.981876,11.080762,77.061876,2022-03-31,21:20:00,21:25:00,Fog,Jam,motorcycle,Metropolitian,245,Home,2022-03-31 21:20:00,2022-03-31 21:25:00,5.0,12.46439009964234
ueld485410219,24,4.5,13.091809,80.219104,13.101809,80.229104,2022-03-15,09:40:00,09:45:00,Sandstorms,Low,motorcycle,Urban,55,Books,2022-03-15 09:40:00,2022-03-15 09:45:00,5.0,1.5522165637175793
ykav904051615,27,4.8,26.474986,80.342796,26.564986,80.432796,2022-02-16,22:00:00,22:05:00,Sunny,Jam,motorcycle,Metropolitian,140,Outdoors,2022-02-16 22:00:00,2022-02-16 22:05:00,5.0,13.428872375814057
urjq336892318,20,4.8,15.5696,73.742294,15.6196,73.792294,2022-02-15,23:25:00,23:35:00,Stormy,Low,motorcycle,Metropolitian,80,Kitchen,2022-02-15 23:25:00,2022-02-15 23:35:00,10.0,7.719304592034689
gptv935132751,23,4.9,19.1093,72.825451,19.1693,72.885451,2022-03-07,23:25:00,23:40:00,Sandstorms,Low,scooter,Metropolitian,80,Home,2022-03-07 23:25:00,2022-03-07 23:40:00,15.0,9.178138375055346
rarh555402225,38,4.0,26.849596,75.800512,26.929596,75.880512,2022-03-23,20:40:00,20:50:00,Cloudy,Jam,scooter,Metropolitian,44,Grocery,2022-03-23 20:40:00,2022-03-23 20:50:00,10.0,11.919595217847732
zucs936689975,27,4.6,13.064181,80.236442,13.094181,80.266442,2022-03-11,23:40:00,23:50:00,Fog,Low,motorcycle,Metropolitian,95,Toys,2022-03-11 23:40:00,2022-03-11 23:50:00,10.0,4.656811824870968
xevi070602575,39,4.8,22.310237,73.158921,22.340237,73.188921,2022-03-13,17:25:00,17:35:00,Cloudy,Medium,motorcycle,Other,170,Skincare,2022-03-13 17:25:00,2022-03-13 17:35:00,10.0,4.544232356931138
ugji724168131,22,4.7,30.885814,75.786976,30.935814,75.836976,2022-02-13,21:30:00,21:40:00,Windy,Jam,van,Metropolitian,95,Jewelry,2022-02-13 21:30:00,2022-02-13 21:40:00,10.0,7.3256043849602595
joxn091305095,20,4.6,17.438263,78.397865,17.528263,78.487865,2022-03-02,20:25:00,20:35:00,Windy,Jam,motorcycle,Metropolitian,190,Skincare,2022-03-02 20:25:00,2022-03-02 20:35:00,10.0,13.829770499572875
